pretty_formula,material_id,num_atoms,Li_voltage,Na_voltage,cif
KLiC,mp-722819,3,0.10686765202296922,1.7467715655967648,"# generated using pymatgen
data_KLiC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59327881
_cell_length_b   4.59321431
_cell_length_c   4.59323304
_cell_angle_alpha   59.99981267
_cell_angle_beta   59.99971296
_cell_angle_gamma   60.00013601
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KLiC
_chemical_formula_sum   'K1 Li1 C1'
_cell_volume   68.52387078
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.24999974  0.25002998  0.24999822  1
  Li  Li1  1  0.75000135  0.74996929  0.74999940  1
  C  C2  1  -0.00000109  0.00000073  0.00000238  1
"
LiCaFeWO6,mp-1391360,20,-3.9609687518237733,-2.060539373238379,"# generated using pymatgen
data_LiCaFeWO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.49477205
_cell_length_b   5.48995957
_cell_length_c   9.38466222
_cell_angle_alpha   106.33759623
_cell_angle_beta   106.20659073
_cell_angle_gamma   59.25746139
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCaFeWO6
_chemical_formula_sum   'Li2 Ca2 Fe2 W2 O12'
_cell_volume   230.32704995
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.39475574  0.37740039  0.13141152  1
  Ca  Ca1  1  0.89469340  0.87720906  0.63114252  1
  Li  Li2  1  0.68002766  0.66735225  0.89454208  1
  Li  Li3  1  0.18119605  0.16607089  0.39392338  1
  Fe  Fe4  1  0.25087180  0.23353953  0.75018318  1
  Fe  Fe5  1  0.75117913  0.73335494  0.25016681  1
  W  W6  1  1.00040830  0.98262077  0.99947213  1
  W  W7  1  0.50056307  0.48263339  0.49960033  1
  O  O8  1  0.90674628  0.30166407  0.57019440  1
  O  O9  1  0.40663864  0.80161419  0.07013272  1
  O  O10  1  0.51390366  0.69201880  0.37157010  1
  O  O11  1  0.01375383  0.19211456  0.87163275  1
  O  O12  1  0.41200031  0.79397316  0.66665383  1
  O  O13  1  0.91209458  0.29379517  0.16664263  1
  O  O14  1  0.08560601  0.62199376  0.41576658  1
  O  O15  1  0.58535755  0.12222720  0.91581063  1
  O  O16  1  0.56021698  0.14963579  0.33387116  1
  O  O17  1  0.06022034  0.64945209  0.83386087  1
  O  O18  1  0.44530731  0.26325020  0.61193439  1
  O  O19  1  0.94518939  0.76304077  0.11184199  1
"
LiMgV2O6,mp-1045734,20,-2.6947790574191712,-0.37660814173966095,"# generated using pymatgen
data_LiMgV2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.09832889
_cell_length_b   5.26541772
_cell_length_c   7.32622833
_cell_angle_alpha   89.49484387
_cell_angle_beta   90.00001497
_cell_angle_gamma   89.99996672
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMgV2O6
_chemical_formula_sum   'Li2 Mg2 V4 O12'
_cell_volume   196.66371924
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.48774453  0.57052613  0.75715584  1
  Mg  Mg1  1  0.98774241  0.92947016  0.24284308  1
  Li  Li2  1  -0.00925110  0.01935515  0.76693346  1
  Li  Li3  1  0.49075526  0.48064513  0.23306756  1
  V  V4  1  -0.04302172  0.48195648  0.48797039  1
  V  V5  1  0.45698595  0.01804299  0.51202786  1
  V  V6  1  0.50139365  0.00806355  0.00243362  1
  V  V7  1  0.00139902  0.49194087  -0.00243410  1
  O  O8  1  0.38467673  0.03744083  0.26025253  1
  O  O9  1  0.88467754  0.46256047  0.73975672  1
  O  O10  1  0.11557333  0.54577843  0.26308812  1
  O  O11  1  0.61557242  0.95421605  0.73690441  1
  O  O12  1  0.20335554  0.79078215  0.94326655  1
  O  O13  1  0.70335823  0.70921380  0.05673287  1
  O  O14  1  0.32239285  0.31655065  0.56660496  1
  O  O15  1  0.82238983  0.18344600  0.43339702  1
  O  O16  1  0.19302340  0.81371508  0.56072730  1
  O  O17  1  0.69301861  0.68629410  0.43927311  1
  O  O18  1  0.84410716  0.19057256  0.05615034  1
  O  O19  1  0.34410634  0.30942941  0.94384837  1
"
Li(MnS2)2,mp-1386044,14,-1.545390803730359,1.075656822840875,"# generated using pymatgen
data_Li(MnS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.97708496
_cell_length_b   6.97708502
_cell_length_c   6.97708499
_cell_angle_alpha   59.99999802
_cell_angle_beta   59.99999831
_cell_angle_gamma   59.99999830
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(MnS2)2
_chemical_formula_sum   'Li2 Mn4 S8'
_cell_volume   240.16351089
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.12500013  0.62499996  0.62499997  1
  Mn  Mn1  1  0.62499991  0.12500022  0.62499995  1
  Mn  Mn2  1  0.62500003  0.62499982  0.12500026  1
  Mn  Mn3  1  0.62500004  0.62499995  0.62499998  1
  Li  Li4  1  0.24999995  0.25000001  0.24999998  1
  Li  Li5  1  0.00000007  0.00000002  0.00000007  1
  S  S6  1  0.83627219  0.38790980  0.38790961  1
  S  S7  1  0.38790977  0.83627221  0.38790984  1
  S  S8  1  0.38790985  0.38790959  0.83627237  1
  S  S9  1  0.38790918  0.38790912  0.38790909  1
  S  S10  1  0.41372739  0.86209037  0.86209033  1
  S  S11  1  0.86209029  0.41372756  0.86209028  1
  S  S12  1  0.86209032  0.86209038  0.41372741  1
  S  S13  1  0.86209089  0.86209100  0.86209088  1
"
K4LiNb2(CuS4)2,mp-9763,17,0.27848206051601654,2.4636006271049506,"# generated using pymatgen
data_K4LiNb2(CuS4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.61123459
_cell_length_b   7.34806679
_cell_length_c   12.10328624
_cell_angle_alpha   84.47536520
_cell_angle_beta   76.59192300
_cell_angle_gamma   65.50071744
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K4LiNb2(CuS4)2
_chemical_formula_sum   'K4 Li1 Nb2 Cu2 S8'
_cell_volume   441.73154244
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.94906803  0.75000494  0.10203760  1
  K  K1  1  0.30449713  0.75006314  0.39136142  1
  K  K2  1  0.04902237  0.25001201  0.90235794  1
  K  K3  1  0.68246204  0.24998801  0.63556007  1
  Li  Li4  1  0.25425145  0.25002109  0.49196231  1
  Nb  Nb5  1  0.12901965  0.74998605  0.74248072  1
  Nb  Nb6  1  0.87282869  0.25001966  0.25443627  1
  Cu  Cu7  1  0.62930652  0.74998234  0.74198172  1
  Cu  Cu8  1  0.37551126  0.25000972  0.24891122  1
  S  S9  1  0.72067275  0.94628547  0.85426116  1
  S  S10  1  0.05514014  0.54120067  0.63136966  1
  S  S11  1  0.67356288  0.05221210  0.36784567  1
  S  S12  1  0.57748661  0.45201397  0.14371666  1
  S  S13  1  0.27891674  0.04817688  0.14364744  1
  S  S14  1  0.95867358  0.44759435  0.36797163  1
  S  S15  1  0.31397771  0.95886256  0.63142531  1
  S  S16  1  0.42560044  0.55356506  0.85422922  1
"
LiW4O9,mp-1048022,14,0.10746918209804779,1.3604798232719428,"# generated using pymatgen
data_LiW4O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.84354308
_cell_length_b   6.84354323
_cell_length_c   3.91604007
_cell_angle_alpha   89.99999960
_cell_angle_beta   90.00000040
_cell_angle_gamma   90.00000083
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiW4O9
_chemical_formula_sum   'Li1 W4 O9'
_cell_volume   183.40414515
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  -0.00006040  1
  W  W1  1  0.69761480  0.87603631  0.49998996  1
  W  W2  1  0.87603625  0.30238522  0.49998994  1
  W  W3  1  0.30238522  0.12396369  0.49998995  1
  W  W4  1  0.12396372  0.69761480  0.49998992  1
  O  O5  1  0.00000000  0.00000001  0.49965725  1
  O  O6  1  0.14121315  0.69269603  0.00006979  1
  O  O7  1  0.30730394  0.14121312  0.00006978  1
  O  O8  1  0.69269606  0.85878688  0.00006977  1
  O  O9  1  0.85878685  0.30730396  0.00006980  1
  O  O10  1  0.16724103  0.39519478  0.50004106  1
  O  O11  1  0.60480521  0.16724101  0.50004104  1
  O  O12  1  0.39519479  0.83275898  0.50004106  1
  O  O13  1  0.83275898  0.60480523  0.50004106  1
"
LiFe(CoO3)2,mp-761530,10,-3.6279977749942516,-1.6448073471382205,"# generated using pymatgen
data_LiFe(CoO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.49002116
_cell_length_b   2.87870771
_cell_length_c   5.84424812
_cell_angle_alpha   90.05646126
_cell_angle_beta   105.22600203
_cell_angle_gamma   77.13838305
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe(CoO3)2
_chemical_formula_sum   'Li1 Fe1 Co2 O6'
_cell_volume   102.51941085
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00609000  0.99311676  0.50506459  1
  Fe  Fe1  1  0.35359237  0.32422413  0.30950151  1
  Co  Co2  1  0.99344052  0.00342740  0.00454597  1
  Co  Co3  1  0.66131710  0.67067719  0.68225841  1
  O  O4  1  0.01198682  0.49496424  0.22341093  1
  O  O5  1  0.35964155  0.82159620  0.54838578  1
  O  O6  1  0.68392449  0.15939939  0.89580133  1
  O  O7  1  0.29430618  0.85397651  0.07574340  1
  O  O8  1  0.67635699  0.16326314  0.47264564  1
  O  O9  1  0.96934493  0.51535206  0.78264246  1
"
LiGd2Mo2(ClO4)2,mp-559032,15,-1.085667033111899,0.9712824737235888,"# generated using pymatgen
data_LiGd2Mo2(ClO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.44133776
_cell_length_b   6.47183316
_cell_length_c   6.89723831
_cell_angle_alpha   73.82539839
_cell_angle_beta   76.30279075
_cell_angle_gamma   68.39533908
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiGd2Mo2(ClO4)2
_chemical_formula_sum   'Li1 Gd2 Mo2 Cl2 O8'
_cell_volume   253.82857401
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.21527163  0.23357221  0.88446756  1
  Gd  Gd1  1  0.76366144  0.77740262  0.09287896  1
  Li  Li2  1  0.85460652  0.31641888  0.40761490  1
  Mo  Mo3  1  0.61744255  0.63040469  0.73890945  1
  Mo  Mo4  1  0.36642743  0.35594831  0.26372949  1
  Cl  Cl5  1  1.00639269  -0.00772974  0.23155316  1
  Cl  Cl6  1  0.93656633  0.06691965  0.74244997  1
  O  O7  1  0.32081521  0.28467493  0.53012988  1
  O  O8  1  0.49961337  0.88841164  0.85979858  1
  O  O9  1  0.70890971  0.63890282  0.47012685  1
  O  O10  1  0.47706840  0.09655380  0.17598830  1
  O  O11  1  0.08575821  0.46907342  0.19101289  1
  O  O12  1  0.56300958  0.50492827  0.20734275  1
  O  O13  1  0.88676944  0.54068797  0.85248166  1
  O  O14  1  0.41643558  0.47466348  0.85151464  1
"
LiMn5O3F5,mp-752519,14,-2.2933448742984366,-0.04524899371415536,"# generated using pymatgen
data_LiMn5O3F5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.40733378
_cell_length_b   6.40733959
_cell_length_c   6.40743054
_cell_angle_alpha   60.14680825
_cell_angle_beta   60.14592237
_cell_angle_gamma   59.64663998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn5O3F5
_chemical_formula_sum   'Li1 Mn5 O3 F5'
_cell_volume   185.91009291
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.39549475  0.39555351  0.34826934  1
  Mn  Mn1  1  0.02261331  0.02260388  0.00958451  1
  Mn  Mn2  1  0.71557760  0.71587737  0.77610195  1
  Mn  Mn3  1  0.86348930  0.38801312  0.36029766  1
  Mn  Mn4  1  0.38792771  0.86345883  0.36038791  1
  Mn  Mn5  1  0.37637274  0.37611286  0.86934799  1
  O  O6  1  0.60143964  0.60123385  0.61654357  1
  O  O7  1  0.60969801  0.60979611  0.15284635  1
  O  O8  1  0.15040373  0.15023974  0.13722129  1
  F  F9  1  0.12916518  0.60939655  0.61791595  1
  F  F10  1  0.60940377  0.12919398  0.61803265  1
  F  F11  1  0.61895709  0.13782656  0.13505445  1
  F  F12  1  0.13764933  0.61899605  0.13526054  1
  F  F13  1  0.13180686  0.13169658  0.61313484  1
"
LiTe4Mo3W(SeS)2,mp-1030154,13,0.031621556365625914,1.9882864867851264,"# generated using pymatgen
data_LiTe4Mo3W(SeS)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.42884914
_cell_length_b   3.43056212
_cell_length_c   41.28616471
_cell_angle_alpha   90.01089654
_cell_angle_beta   90.00573242
_cell_angle_gamma   120.00896833
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe4Mo3W(SeS)2
_chemical_formula_sum   'Li1 Te4 Mo3 W1 Se2 S2'
_cell_volume   420.54218285
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00022644  -0.00039856  0.39081931  1
  Te  Te1  1  0.33360810  0.66695889  0.33343533  1
  Te  Te2  1  0.33328178  0.66691047  0.70214612  1
  Te  Te3  1  0.33354901  0.66687543  0.24233887  1
  Te  Te4  1  0.33354398  0.66667731  0.61231552  1
  Mo  Mo5  1  0.33332442  0.66660035  0.09467232  1
  Mo  Mo6  1  0.33322277  0.66650816  0.46226983  1
  Mo  Mo7  1  0.66667759  0.33340848  0.65723544  1
  W  W8  1  0.66685311  0.33355858  0.28754084  1
  Se  Se9  1  0.66636697  0.33300626  0.05514793  1
  Se  Se10  1  0.66691283  0.33353297  0.13418139  1
  S  S11  1  0.66459189  0.33202909  0.42601880  1
  S  S12  1  0.66829394  0.33433254  0.49778130  1
"
Sr2LiCu(OF)2,mp-1025280,8,0.7877627421261169,2.5250611221000607,"# generated using pymatgen
data_Sr2LiCu(OF)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09216199
_cell_length_b   4.09216590
_cell_length_c   8.10434444
_cell_angle_alpha   105.04249445
_cell_angle_beta   105.04368175
_cell_angle_gamma   89.99693312
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2LiCu(OF)2
_chemical_formula_sum   'Sr2 Li1 Cu1 O2 F2'
_cell_volume   126.24150790
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.40188172  0.40182517  0.81581819  1
  Sr  Sr1  1  0.61723624  0.61724758  0.23169340  1
  Li  Li2  1  0.21026480  0.21025766  0.41065927  1
  Cu  Cu3  1  0.00441212  0.00443097  0.01260682  1
  O  O4  1  1.00048867  0.50031154  1.00498389  1
  O  O5  1  0.50029014  1.00049699  1.00499069  1
  F  F6  1  0.22390502  0.72486196  0.44017956  1
  F  F7  1  0.72485529  0.22390212  0.44017919  1
"
LiNiO2,mp-1041980,16,-3.3552690934299063,-1.0257909382179253,"# generated using pymatgen
data_LiNiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.93201217
_cell_length_b   4.93503093
_cell_length_c   9.81406505
_cell_angle_alpha   89.99633803
_cell_angle_beta   90.00384274
_cell_angle_gamma   87.20024160
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNiO2
_chemical_formula_sum   'Li4 Ni4 O8'
_cell_volume   141.83580249
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.48391847  0.16121364  0.24997984  1
  Li  Li1  1  0.98393961  0.66119385  0.24999550  1
  Li  Li2  1  0.01608538  0.33878733  0.74997948  1
  Li  Li3  1  0.51606438  0.83880657  0.74999697  1
  Ni  Ni4  1  0.49931166  0.50069898  0.49999192  1
  Ni  Ni5  1  0.00066970  0.99930844  0.99998492  1
  Ni  Ni6  1  -0.00063179  1.00039329  0.49999894  1
  Ni  Ni7  1  0.50061158  0.49960154  1.00000130  1
  O  O8  1  0.95918741  0.32191553  0.38967529  1
  O  O9  1  0.45924101  0.82200699  0.38964206  1
  O  O10  1  0.53899761  0.17964486  0.61034027  1
  O  O11  1  0.03892786  0.67964359  0.61037180  1
  O  O12  1  0.54075251  0.17810986  0.88967557  1
  O  O13  1  0.04069958  0.67803792  0.88964608  1
  O  O14  1  0.96107487  0.32033088  0.11034495  1
  O  O15  1  0.46114814  0.82030778  0.11037515  1
"
LiPr2Ta2Cl2O7,mp-559702,14,-0.4987939786075044,2.715629092375961,"# generated using pymatgen
data_LiPr2Ta2Cl2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05174242
_cell_length_b   7.03341827
_cell_length_c   8.06465400
_cell_angle_alpha   113.48266372
_cell_angle_beta   104.54383966
_cell_angle_gamma   90.00463575
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiPr2Ta2Cl2O7
_chemical_formula_sum   'Li1 Pr2 Ta2 Cl2 O7'
_cell_volume   202.73260876
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49964685  0.50000006  -0.00000006  1
  Pr  Pr1  1  0.30956270  0.84536338  0.61944508  1
  Pr  Pr2  1  0.69020456  0.15463610  0.38055465  1
  Ta  Ta3  1  0.96464769  0.19218564  0.92939630  1
  Ta  Ta4  1  0.03530340  0.80781450  0.07060407  1
  Cl  Cl5  1  0.67955538  0.56320542  0.35916032  1
  Cl  Cl6  1  0.32038994  0.43679480  0.64083998  1
  O  O7  1  0.45805405  0.18600426  0.91629977  1
  O  O8  1  0.54176474  0.81399582  0.08370001  1
  O  O9  1  0.91893887  0.85068652  0.83722840  1
  O  O10  1  -0.00023942  0.50000009  -0.00000033  1
  O  O11  1  0.82420138  0.06881314  0.64793690  1
  O  O12  1  0.08168531  0.14931309  0.16277155  1
  O  O13  1  0.17628355  0.93118718  0.35206336  1
"
LiY2Cr2O8,mp-1285565,13,-2.0307868908999565,1.0240845596001105,"# generated using pymatgen
data_LiY2Cr2O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.99692849
_cell_length_b   6.09355277
_cell_length_c   5.97123661
_cell_angle_alpha   105.50249016
_cell_angle_beta   105.70149631
_cell_angle_gamma   116.52961506
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiY2Cr2O8
_chemical_formula_sum   'Li1 Y2 Cr2 O8'
_cell_volume   167.77659030
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.14396227  0.89577974  0.27700889  1
  Y  Y1  1  0.88001215  0.10022356  0.74800290  1
  Li  Li2  1  0.75608383  0.49860334  0.74711991  1
  Cr  Cr3  1  0.36671308  0.62763687  0.75476923  1
  Cr  Cr4  1  0.62287403  0.36779121  0.23102066  1
  O  O5  1  0.81908608  0.73110070  0.44550705  1
  O  O6  1  0.37405055  0.80132008  0.57265034  1
  O  O7  1  0.72510347  0.78629752  0.93070026  1
  O  O8  1  0.79952895  0.37571171  0.03319775  1
  O  O9  1  0.63446316  0.19676147  0.44019786  1
  O  O10  1  0.22227222  0.27998432  0.59758357  1
  O  O11  1  0.17518898  0.64753138  0.91471440  1
  O  O12  1  0.25149323  0.19125813  0.07836122  1
"
LiMnCo3O8,mp-753551,13,-3.722087283050892,-1.0679879272773878,"# generated using pymatgen
data_LiMnCo3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59827113
_cell_length_b   5.57549735
_cell_length_c   5.65270927
_cell_angle_alpha   61.61434239
_cell_angle_beta   118.76193378
_cell_angle_gamma   118.41678301
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnCo3O8
_chemical_formula_sum   'Li1 Mn1 Co3 O8'
_cell_volume   128.89920687
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00044783  0.00016541  0.49981576  1
  Mn  Mn1  1  0.50022285  0.50040793  0.49994048  1
  Co  Co2  1  0.49968613  0.49975517  0.00009320  1
  Co  Co3  1  0.49994935  0.00017771  -0.00020234  1
  Co  Co4  1  0.00003116  0.50009525  0.00001324  1
  O  O5  1  0.74369151  0.71285886  0.76423780  1
  O  O6  1  0.74096760  0.25694126  0.77327961  1
  O  O7  1  0.25755108  0.73950332  0.78968043  1
  O  O8  1  0.28725772  0.25612688  0.76135410  1
  O  O9  1  0.71279424  0.74379976  0.23868263  1
  O  O10  1  0.74191621  0.25964446  0.21044148  1
  O  O11  1  0.25920866  0.74327108  0.22680133  1
  O  O12  1  0.25627555  0.28725281  0.23586221  1
"
Li5Mn3O5F3,mp-753419,16,-2.1796645115970206,0.39779280773848846,"# generated using pymatgen
data_Li5Mn3O5F3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79744130
_cell_length_b   5.93156440
_cell_length_c   6.09811830
_cell_angle_alpha   118.08062460
_cell_angle_beta   117.84081084
_cell_angle_gamma   90.91499588
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li5Mn3O5F3
_chemical_formula_sum   'Li5 Mn3 O5 F3'
_cell_volume   155.94913724
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.87492603  0.12375220  0.24605257  1
  Li  Li1  1  0.85953182  0.13600594  0.74087914  1
  Li  Li2  1  0.85779463  0.60693352  0.73554224  1
  Li  Li3  1  0.39797500  0.14725430  0.28809102  1
  Li  Li4  1  0.38340021  0.60859022  0.73989022  1
  Mn  Mn5  1  0.86051108  0.61070573  0.21915545  1
  Mn  Mn6  1  0.37575758  0.62582813  0.25067108  1
  Mn  Mn7  1  0.37798295  0.12912441  0.74635720  1
  O  O8  1  0.61104331  0.39143621  0.23489395  1
  O  O9  1  0.12468737  0.40615962  0.25183423  1
  O  O10  1  0.63115527  0.84884593  0.25747183  1
  O  O11  1  0.62387471  0.37503332  0.74411215  1
  O  O12  1  0.13936914  0.85913252  0.26926051  1
  F  F13  1  0.64906086  0.87804333  0.77868604  1
  F  F14  1  0.13263037  0.88042016  0.77544730  1
  F  F15  1  0.10030067  0.37273248  0.72165606  1
"
LiTi4O8,mp-1101022,13,-0.7405256222842906,0.7554240142509467,"# generated using pymatgen
data_LiTi4O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86517053
_cell_length_b   6.49016152
_cell_length_c   6.46788528
_cell_angle_alpha   85.02027216
_cell_angle_beta   73.04664805
_cell_angle_gamma   72.67352814
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTi4O8
_chemical_formula_sum   'Li1 Ti4 O8'
_cell_volume   148.15720109
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50006568  0.00017696  0.00000628  1
  Ti  Ti1  1  0.69881039  0.29858952  0.29907309  1
  Ti  Ti2  1  0.00252777  0.29856071  0.70101727  1
  Ti  Ti3  1  0.99745258  0.70140050  0.29897441  1
  Ti  Ti4  1  0.30124554  0.70137347  0.70093554  1
  O  O5  1  0.50231415  0.34652075  0.65307567  1
  O  O6  1  0.84628646  0.30725305  0.00005071  1
  O  O7  1  0.84868939  0.65336140  0.65308279  1
  O  O8  1  0.84077224  0.99996836  0.30553254  1
  O  O9  1  0.15920575  -0.00002111  0.69446496  1
  O  O10  1  0.15126103  0.34663856  0.34688697  1
  O  O11  1  0.15367304  0.69269780  0.99994773  1
  O  O12  1  0.49769594  0.65348004  0.34695304  1
"
