pretty_formula,filename,num_atoms,host_energy,Li_energy,Na_energy,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,host_structure,Li_structure,Na_structure
LiCr3CoO7,gen_7,12,-77.33822487329107,-82.55909556188432,-80.67849387318502,-7.0307477157537335,-6.879924630157027,-6.723207822765418,0.2776706885932514,-0.6790310001060491,"# generated using pymatgen
data_Cr3CoO7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10238379
_cell_length_b   5.04087132
_cell_length_c   5.22886309
_cell_angle_alpha   69.77476611
_cell_angle_beta   76.20237393
_cell_angle_gamma   82.64043629
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr3CoO7
_chemical_formula_sum   'Cr3 Co1 O7'
_cell_volume   122.40095633
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.60704405  0.58392275  0.05521572  1.0
  Cr  Cr2  1  0.03636911  0.44160777  0.43809813  1.0
  Cr  Cr3  1  0.07520122  0.09789159  0.03984534  1.0
  Co  Co1  1  0.49858534  0.97617037  0.42813028  1.0
  O  O1  1  0.29064476  0.73676039  0.28948139  1.0
  O  O2  1  0.34371146  0.31008402  0.11920999  1.0
  O  O3  1  0.81096380  0.27075975  0.30947027  1.0
  O  O4  1  0.88628432  0.42510606  0.80077913  1.0
  O  O5  1  0.60299974  0.87577822  0.76779418  1.0
  O  O6  1  0.19506853  0.09559705  0.64691129  1.0
  O  O7  1  0.80639564  0.79367782  0.21235078  1.0
","# generated using pymatgen
data_LiCr3CoO7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17427354
_cell_length_b   5.11922999
_cell_length_c   5.19434272
_cell_angle_alpha   71.71870709
_cell_angle_beta   75.40842231
_cell_angle_gamma   82.31321817
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3CoO7
_chemical_formula_sum   'Li1 Cr3 Co1 O7'
_cell_volume   126.20661178
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.55802914  0.23866568  0.74509003  1.0
  Cr  Cr1  1  0.60181953  0.57272878  0.06453698  1.0
  Cr  Cr2  1  0.04749050  0.45341409  0.41608974  1.0
  Cr  Cr3  1  0.05560744  0.10056499  0.04432726  1.0
  Co  Co1  1  0.51315390  0.94082210  0.44368271  1.0
  O  O1  1  0.30120592  0.76876672  0.29672379  1.0
  O  O2  1  0.30684666  0.36711445  0.07447491  1.0
  O  O3  1  0.77874578  0.25673071  0.32840113  1.0
  O  O4  1  0.84230617  0.38158741  0.81350513  1.0
  O  O5  1  0.63532754  0.85933605  0.77364765  1.0
  O  O6  1  0.24734109  0.13512469  0.63923991  1.0
  O  O7  1  0.81758126  0.77468203  0.21589216  1.0
","# generated using pymatgen
data_NaCr3CoO7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26902925
_cell_length_b   5.16728800
_cell_length_c   5.32288401
_cell_angle_alpha   69.39850313
_cell_angle_beta   75.63883442
_cell_angle_gamma   79.75117565
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr3CoO7
_chemical_formula_sum   'Na1 Cr3 Co1 O7'
_cell_volume   130.75881590
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.52228462  0.33915936  0.69522320  1.0
  Cr  Cr1  1  0.61574126  0.57605255  0.06749044  1.0
  Cr  Cr2  1  0.05306691  0.44212579  0.41702433  1.0
  Cr  Cr3  1  0.06121444  0.08728840  0.05580940  1.0
  Co  Co1  1  0.49935096  0.96342561  0.42890817  1.0
  O  O1  1  0.31165938  0.73128244  0.30794255  1.0
  O  O2  1  0.32807344  0.31651485  0.11958753  1.0
  O  O3  1  0.79647652  0.25540491  0.32448788  1.0
  O  O4  1  0.87644611  0.40259232  0.81644697  1.0
  O  O5  1  0.60607678  0.85318058  0.76547532  1.0
  O  O6  1  0.21498231  0.09923190  0.65183205  1.0
  O  O7  1  0.82008223  0.78327903  0.20538354  1.0
"
LiCr3O6,gen_70,10,-65.85355831940849,-70.60397976898616,-67.66746782080162,-7.317062035489832,-7.060397976898616,-6.766746782080162,-0.19277855042232783,-2.205390498606873,"# generated using pymatgen
data_CrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22598558
_cell_length_b   4.93670338
_cell_length_c   4.93265628
_cell_angle_alpha   60.34830223
_cell_angle_beta   89.93926500
_cell_angle_gamma   89.87714172
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrO2
_chemical_formula_sum   'Cr3 O6'
_cell_volume   89.43121083
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.53211518  0.15855546  0.76866750  1.0
  Cr  Cr2  1  0.53227225  0.82451502  0.43437335  1.0
  Cr  Cr3  1  0.03218416  0.49156433  0.10159108  1.0
  O  O1  1  0.28750112  0.15440030  0.43880057  1.0
  O  O2  1  0.77693703  0.82908000  0.76443720  1.0
  O  O3  1  0.77734608  0.49153419  0.43952488  1.0
  O  O4  1  0.28728691  0.49124785  0.76367111  1.0
  O  O5  1  0.28639741  0.83010053  0.10123867  1.0
  O  O6  1  0.77768048  0.15320628  0.10156934  1.0
","# generated using pymatgen
data_LiCr3O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60823677
_cell_length_b   4.86114830
_cell_length_c   4.84164268
_cell_angle_alpha   61.54999364
_cell_angle_beta   90.85666360
_cell_angle_gamma   89.79106188
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3O6
_chemical_formula_sum   'Li1 Cr3 O6'
_cell_volume   95.34310683
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.03135033  0.14689547  0.75965472  1.0
  Cr  Cr1  1  0.53139661  0.16686040  0.77380196  1.0
  Cr  Cr2  1  0.53327512  0.82172586  0.43214196  1.0
  Cr  Cr3  1  0.03227400  0.49220715  0.10212971  1.0
  O  O1  1  0.29205151  0.14948902  0.44661694  1.0
  O  O2  1  0.77043883  0.83701789  0.76107887  1.0
  O  O3  1  0.77349593  0.49336170  0.44779205  1.0
  O  O4  1  0.29438620  0.48420564  0.76035344  1.0
  O  O5  1  0.29114683  0.83797530  0.10221209  1.0
  O  O6  1  0.77232053  0.15030425  0.09473259  1.0
","# generated using pymatgen
data_NaCr3O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85609237
_cell_length_b   4.89417417
_cell_length_c   4.88204572
_cell_angle_alpha   62.10087430
_cell_angle_beta   90.88893350
_cell_angle_gamma   89.28127378
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr3O6
_chemical_formula_sum   'Na1 Cr3 O6'
_cell_volume   102.50556980
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.03205262  0.14744811  0.75809768  1.0
  Cr  Cr1  1  0.53203931  0.16870595  0.77775699  1.0
  Cr  Cr2  1  0.53240114  0.82044488  0.43081456  1.0
  Cr  Cr3  1  0.03223675  0.49282892  0.10257246  1.0
  O  O1  1  0.31377410  0.15816893  0.43133119  1.0
  O  O2  1  0.75025390  0.82156203  0.76869726  1.0
  O  O3  1  0.75880534  0.50003478  0.44052921  1.0
  O  O4  1  0.30656398  0.49066632  0.75991763  1.0
  O  O5  1  0.30592682  0.82994811  0.10955998  1.0
  O  O6  1  0.75808194  0.15023461  0.10123739  1.0
"
FeNi3O4,gen_71,,,,,,,,,,,,
FeCu(NiO2)2,gen_72,,,,,,,,,,,,
Cr5NiSbO11,gen_73,,,,,,,,,,,,
LiCuNiPdO2,gen_74,6,-22.69327052056792,-26.518804909026517,-25.28344677563461,-4.538654104113585,-4.419800818171086,-4.213907795939101,-1.1176656115414039,-1.4291237449333125,"# generated using pymatgen
data_CuNiPdO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.86346160
_cell_length_b   2.89086765
_cell_length_c   7.69795269
_cell_angle_alpha   100.20646986
_cell_angle_beta   100.25589067
_cell_angle_gamma   91.31409507
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuNiPdO2
_chemical_formula_sum   'Cu1 Ni1 Pd1 O2'
_cell_volume   61.61466105
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu1  1  0.56195386  0.30242936  0.37843019  1.0
  Ni  Ni1  1  0.89775395  0.63970815  0.04486593  1.0
  Pd  Pd1  1  0.23944995  -0.02118089  0.75106297  1.0
  O  O1  1  0.14689157  0.38399174  0.55211538  1.0
  O  O2  1  0.43463397  0.17450015  0.11834999  1.0
","# generated using pymatgen
data_LiCuNiPdO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.73868655
_cell_length_b   2.84747486
_cell_length_c   9.48417926
_cell_angle_alpha   98.53988500
_cell_angle_beta   98.35055712
_cell_angle_gamma   90.19863592
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCuNiPdO2
_chemical_formula_sum   'Li1 Cu1 Ni1 Pd1 O2'
_cell_volume   72.34171498
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.65260748  0.89049443  0.56429099  1.0
  Cu  Cu1  1  0.54180133  0.28019778  0.33991553  1.0
  Ni  Ni1  1  0.90430532  0.64677412  0.06604214  1.0
  Pd  Pd1  1  0.28671954  0.02542684  0.83134879  1.0
  O  O1  1  0.11585062  0.35216056  0.48731049  1.0
  O  O2  1  0.43622529  0.17858959  0.12986664  1.0
","# generated using pymatgen
data_NaCuNiPdO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.81109900
_cell_length_b   2.92345102
_cell_length_c   9.97650579
_cell_angle_alpha   98.33503875
_cell_angle_beta   98.10704326
_cell_angle_gamma   90.17822889
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCuNiPdO2
_chemical_formula_sum   'Na1 Cu1 Ni1 Pd1 O2'
_cell_volume   80.28808466
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.66237921  0.89878994  0.58164011  1.0
  Cu  Cu1  1  0.53547778  0.27471045  0.32852665  1.0
  Ni  Ni1  1  0.90726224  0.64950608  0.07243642  1.0
  Pd  Pd1  1  0.29802638  0.03681486  0.85261992  1.0
  O  O1  1  0.09925188  0.33663595  0.45569624  1.0
  O  O2  1  0.43511210  0.17718604  0.12785523  1.0
"
LiCr3FeO6,gen_75,11,-75.82339826413966,-79.6051567364987,-77.22999161725168,-7.582339826413966,-7.236832430590791,-7.020908328841062,-1.1614415276409558,-2.6127066468879705,"# generated using pymatgen
data_Cr3FeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.11054967
_cell_length_b   5.11089225
_cell_length_c   5.47790166
_cell_angle_alpha   62.19484612
_cell_angle_beta   62.19373267
_cell_angle_gamma   60.00643031
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr3FeO6
_chemical_formula_sum   'Cr3 Fe1 O6'
_cell_volume   104.40480644
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.21063646  0.12805980  0.08067572  1.0
  Cr  Cr2  1  0.51539320  0.43291491  0.16632578  1.0
  Cr  Cr3  1  0.01101864  0.92847401  0.67955538  1.0
  Fe  Fe1  1  0.71726077  0.63476454  0.56073541  1.0
  O  O1  1  0.30858889  0.52908829  0.87836356  1.0
  O  O2  1  0.80913514  0.32977259  0.37774987  1.0
  O  O3  1  0.91393205  0.22615781  0.87834389  1.0
  O  O4  1  0.41232705  0.03084377  0.37773104  1.0
  O  O5  1  0.11335825  0.72659779  0.37779547  1.0
  O  O6  1  0.61155578  0.83148397  0.87830063  1.0
","# generated using pymatgen
data_LiCr3FeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.09621109
_cell_length_b   5.09967337
_cell_length_c   5.68958279
_cell_angle_alpha   63.37806430
_cell_angle_beta   63.38200909
_cell_angle_gamma   60.07097977
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3FeO6
_chemical_formula_sum   'Li1 Cr3 Fe1 O6'
_cell_volume   109.64825731
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.36210828  0.27971197  0.62536036  1.0
  Cr  Cr1  1  0.19796303  0.11523524  0.11896403  1.0
  Cr  Cr2  1  0.52833298  0.44587025  0.12787342  1.0
  Cr  Cr3  1  0.00989775  0.92727984  0.68298442  1.0
  Fe  Fe1  1  0.72344193  0.64111004  0.54110866  1.0
  O  O1  1  0.29544206  0.51894883  0.88056740  1.0
  O  O2  1  0.79082579  0.31158684  0.38059379  1.0
  O  O3  1  0.93533536  0.21273507  0.88082694  1.0
  O  O4  1  0.39454468  0.06435253  0.38053458  1.0
  O  O5  1  0.14650350  0.70805128  0.38074388  1.0
  O  O6  1  0.60110089  0.85288532  0.88127304  1.0
","# generated using pymatgen
data_NaCr3FeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17380499
_cell_length_b   5.17612793
_cell_length_c   5.79154525
_cell_angle_alpha   63.45316208
_cell_angle_beta   63.46183153
_cell_angle_gamma   60.04791093
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr3FeO6
_chemical_formula_sum   'Na1 Cr3 Fe1 O6'
_cell_volume   115.10295518
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.36070045  0.27833666  0.63020308  1.0
  Cr  Cr1  1  0.19637249  0.11373255  0.12345682  1.0
  Cr  Cr2  1  0.52960715  0.44704056  0.12382239  1.0
  Cr  Cr3  1  0.00947024  0.92705707  0.68397527  1.0
  Fe  Fe1  1  0.72401726  0.64149429  0.54028108  1.0
  O  O1  1  0.29084373  0.52968597  0.88796879  1.0
  O  O2  1  0.80499150  0.31631605  0.37146582  1.0
  O  O3  1  0.92145636  0.20806726  0.88830182  1.0
  O  O4  1  0.39888532  0.05467965  0.37161169  1.0
  O  O5  1  0.13719259  0.72221701  0.37146760  1.0
  O  O6  1  0.61195917  0.83914013  0.88827617  1.0
"
LiCrO2,gen_76,4,-21.648096348709135,-27.569995533329383,-26.385794874455296,-7.216032116236378,-6.892498883332346,-6.596448718613824,0.9786991846202477,0.7183985257461614,"# generated using pymatgen
data_CrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.92967040
_cell_length_b   2.90449795
_cell_length_c   5.02966061
_cell_angle_alpha   73.86911538
_cell_angle_beta   73.87636439
_cell_angle_gamma   62.21608627
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrO2
_chemical_formula_sum   'Cr1 O2'
_cell_volume   35.81629805
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.32901940  0.58134925  0.25325082  1.0
  O  O1  1  0.06596829  0.31505771  0.05436018  1.0
  O  O2  1  0.59365850  0.84602322  0.45217968  1.0
","# generated using pymatgen
data_LiCrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.96740576
_cell_length_b   2.96680580
_cell_length_c   5.13742743
_cell_angle_alpha   73.22436134
_cell_angle_beta   73.20415073
_cell_angle_gamma   60.02026402
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrO2
_chemical_formula_sum   'Li1 Cr1 O2'
_cell_volume   36.93404819
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.82934097  0.08094677  0.75329040  1.0
  Cr  Cr1  1  0.32951759  0.58079770  0.25331052  1.0
  O  O1  1  0.07140311  0.32251774  0.02780704  1.0
  O  O2  1  0.58769688  0.83914082  0.47865602  1.0
","# generated using pymatgen
data_NaCrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.04104838
_cell_length_b   3.04099876
_cell_length_c   5.68037727
_cell_angle_alpha   74.45821060
_cell_angle_beta   74.46249315
_cell_angle_gamma   60.00459276
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCrO2
_chemical_formula_sum   'Na1 Cr1 O2'
_cell_volume   43.26366141
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.82947462  0.08084523  0.75326434  1.0
  Cr  Cr1  1  0.32949146  0.58084746  0.25326481  1.0
  O  O1  1  0.06177231  0.31318471  0.05649967  1.0
  O  O2  1  0.59722017  0.84852563  0.45003517  1.0
"
LiLaVCrO6,gen_77,10,-69.8121637386928,-74.51910872590628,-72.40234476213107,-7.756907082076978,-7.451910872590628,-7.240234476213106,-0.2362550127865246,-1.4291189765617376,"# generated using pymatgen
data_LaVCrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10968901
_cell_length_b   5.04760820
_cell_length_c   5.20557143
_cell_angle_alpha   90.34100234
_cell_angle_beta   89.15673218
_cell_angle_gamma   120.46949832
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaVCrO6
_chemical_formula_sum   'La1 V1 Cr1 O6'
_cell_volume   115.70637883
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La1  1  0.46575844  0.58682097  0.21069168  1.0
  V  V1  1  0.79159705  0.24196781  0.70892669  1.0
  Cr  Cr1  1  0.13238175  0.92292776  0.71542432  1.0
  O  O1  1  0.83327614  0.57007723  0.91552180  1.0
  O  O2  1  0.07853287  0.19363383  0.92080255  1.0
  O  O3  1  0.46945708  0.95955193  0.92136343  1.0
  O  O4  1  0.45986182  0.19576512  0.50520101  1.0
  O  O5  1  0.83180447  0.95705102  0.50567783  1.0
  O  O6  1  0.08410611  0.57082130  0.51098100  1.0
","# generated using pymatgen
data_LiLaVCrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.21372316
_cell_length_b   5.21222606
_cell_length_c   5.06849166
_cell_angle_alpha   90.11501870
_cell_angle_beta   90.04258486
_cell_angle_gamma   119.89510270
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLaVCrO6
_chemical_formula_sum   'Li1 La1 V1 Cr1 O6'
_cell_volume   119.40895867
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.79552356  0.24244118  0.21265872  1.0
  La  La1  1  0.46045707  0.57786347  0.21184646  1.0
  V  V1  1  0.79373003  0.24460024  0.71243890  1.0
  Cr  Cr1  1  0.12750605  0.91083803  0.71273216  1.0
  O  O1  1  0.83185684  0.55894633  0.93208800  1.0
  O  O2  1  0.07064355  0.20670866  0.93321472  1.0
  O  O3  1  0.48100527  0.96812058  0.93264166  1.0
  O  O4  1  0.47987986  0.20703691  0.49370337  1.0
  O  O5  1  0.83111128  0.96711582  0.49278017  1.0
  O  O6  1  0.07072002  0.55697570  0.49307617  1.0
","# generated using pymatgen
data_NaLaVCrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22362666
_cell_length_b   5.22265261
_cell_length_c   5.29922507
_cell_angle_alpha   90.05004047
_cell_angle_beta   90.01984926
_cell_angle_gamma   119.94672300
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLaVCrO6
_chemical_formula_sum   'Na1 La1 V1 Cr1 O6'
_cell_volume   125.26761983
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.79427580  0.24410435  0.21270115  1.0
  La  La1  1  0.46071396  0.57746518  0.21228276  1.0
  V  V1  1  0.79410485  0.24409075  0.71255260  1.0
  Cr  Cr1  1  0.12761852  0.91070245  0.71282814  1.0
  O  O1  1  0.82275110  0.56125703  0.91883837  1.0
  O  O2  1  0.08312554  0.21615463  0.91863471  1.0
  O  O3  1  0.47769745  0.95561568  0.91860977  1.0
  O  O4  1  0.47719556  0.21560600  0.50681073  1.0
  O  O5  1  0.82221719  0.95514642  0.50689288  1.0
  O  O6  1  0.08273360  0.56050444  0.50702922  1.0
"
Cr3NiO4,gen_78,,,,,,,,,,,,
