pretty_formula,filename,num_atoms,host_energy,Li_energy,Na_energy,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,host_structure,Li_structure,Na_structure
CrIrO4,gen_1801,,,,,,,,,,,,
CrO,gen_1802,,,,,,,,,,,,
LiCr3(NiO3)2,gen_1803,12,-73.70167931728507,-77.05239929076563,-75.750976322779,-6.7001526652077334,-6.42103327423047,-6.312581360231583,-1.5924800265194348,-1.9700029945060735,"# generated using pymatgen
data_Cr3(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22471724
_cell_length_b   5.20311155
_cell_length_c   5.18843266
_cell_angle_alpha   60.24166154
_cell_angle_beta   71.86759083
_cell_angle_gamma   80.85971984
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr3(NiO3)2
_chemical_formula_sum   'Cr3 Ni2 O6'
_cell_volume   116.36382266
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.80907087  0.13085564  0.48173598  1.0
  Cr  Cr2  1  0.30842401  0.47081051  0.31172258  1.0
  Cr  Cr3  1  0.80732507  0.81176459  0.14114780  1.0
  Ni  Ni1  1  0.80932880  0.45838938  0.81780004  1.0
  Ni  Ni2  1  0.30871011  0.79976444  0.64860182  1.0
  O  O1  1  0.04043007  0.48783874  0.08173458  1.0
  O  O2  1  0.03148559  0.79525856  0.41964120  1.0
  O  O3  1  0.58051284  0.12182471  0.24328125  1.0
  O  O4  1  0.03358412  0.11708404  0.73478734  1.0
  O  O5  1  0.58809385  0.79993214  0.87416673  1.0
  O  O6  1  0.57658433  0.48889140  0.52421112  1.0
","# generated using pymatgen
data_LiCr3(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20949817
_cell_length_b   5.33123585
_cell_length_c   5.18401603
_cell_angle_alpha   60.99795621
_cell_angle_beta   72.67186872
_cell_angle_gamma   81.19542963
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr3(NiO3)2
_chemical_formula_sum   'Li1 Cr3 Ni2 O6'
_cell_volume   120.20029906
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.31321985  0.12090644  0.97800833  1.0
  Cr  Cr1  1  0.81263005  0.13567342  0.47946266  1.0
  Cr  Cr2  1  0.31114232  0.46284753  0.31399150  1.0
  Cr  Cr3  1  0.80533791  0.80653199  0.14703073  1.0
  Ni  Ni1  1  0.80789641  0.46865724  0.81048828  1.0
  Ni  Ni2  1  0.30463031  0.80245517  0.65006789  1.0
  O  O1  1  0.04188734  0.48765032  0.07031075  1.0
  O  O2  1  0.05778373  0.76544580  0.40514339  1.0
  O  O3  1  0.56850837  0.13207327  0.22519518  1.0
  O  O4  1  0.04113261  0.10537591  0.76281182  1.0
  O  O5  1  0.58336397  0.81222976  0.87568226  1.0
  O  O6  1  0.55451245  0.51478044  0.54147580  1.0
","# generated using pymatgen
data_NaCr3(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29870611
_cell_length_b   5.39572416
_cell_length_c   5.26231690
_cell_angle_alpha   60.82222765
_cell_angle_beta   72.10861788
_cell_angle_gamma   80.90062181
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr3(NiO3)2
_chemical_formula_sum   'Na1 Cr3 Ni2 O6'
_cell_volume   125.00203373
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.30933510  0.13949702  0.97544236  1.0
  Cr  Cr1  1  0.81216255  0.13184743  0.48148193  1.0
  Cr  Cr2  1  0.31221962  0.46597867  0.31207753  1.0
  Cr  Cr3  1  0.80576422  0.80408897  0.14700593  1.0
  Ni  Ni1  1  0.80833107  0.46885979  0.80943253  1.0
  Ni  Ni2  1  0.30446036  0.80289333  0.65050027  1.0
  O  O1  1  0.03987565  0.49136559  0.07415684  1.0
  O  O2  1  0.05302589  0.75635584  0.41187502  1.0
  O  O3  1  0.57943768  0.13234098  0.23353816  1.0
  O  O4  1  0.03146271  0.10102894  0.75431132  1.0
  O  O5  1  0.59073274  0.79869422  0.87620645  1.0
  O  O6  1  0.55523774  0.52167650  0.53364026  1.0
"
CrNi2O3,gen_1804,,,,,,,,,,,,
Li2MnCr(NiO4)2,gen_1805,14,-70.13072512850472,-81.11177618615312,-78.24567942239054,-5.84422709404206,-5.793698299010937,-5.588977101599324,0.5473255288242003,0.03817714694290819,"# generated using pymatgen
data_MnCr(NiO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.48364861
_cell_length_b   4.49487135
_cell_length_c   5.86742096
_cell_angle_alpha   89.99331067
_cell_angle_beta   89.99035198
_cell_angle_gamma   89.95829081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnCr(NiO4)2
_chemical_formula_sum   'Mn1 Cr1 Ni2 O8'
_cell_volume   118.24858677
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn1  1  0.13186092  0.90885553  0.46534233  1.0
  Cr  Cr1  1  0.63193845  0.40875474  0.72186813  1.0
  Ni  Ni1  1  0.63182487  0.40887172  0.21939405  1.0
  Ni  Ni2  1  0.13185118  0.90885727  0.96719036  1.0
  O  O1  1  0.43577378  0.21273514  0.47844156  1.0
  O  O2  1  0.82150145  0.59731070  0.95858534  1.0
  O  O3  1  0.93263500  0.10769391  0.71189404  1.0
  O  O4  1  0.44211006  0.22044679  0.95862512  1.0
  O  O5  1  0.82788235  0.60502623  0.47842847  1.0
  O  O6  1  0.32296728  0.71890374  0.22218715  1.0
  O  O7  1  0.33101576  0.71002921  0.71186788  1.0
  O  O8  1  0.94073707  0.09883429  0.22218775  1.0
","# generated using pymatgen
data_Li2MnCr(NiO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.71411504
_cell_length_b   4.71329200
_cell_length_c   5.86519180
_cell_angle_alpha   89.84346282
_cell_angle_beta   89.83340453
_cell_angle_gamma   89.43859689
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2MnCr(NiO4)2
_chemical_formula_sum   'Li2 Mn1 Cr1 Ni2 O8'
_cell_volume   130.31141778
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.13222304  0.40875511  0.09959540  1.0
  Li  Li2  1  0.63171531  0.90914297  0.09718927  1.0
  Mn  Mn1  1  0.13390697  0.91076873  0.47053533  1.0
  Cr  Cr1  1  0.63443122  0.40984175  0.71228658  1.0
  Ni  Ni1  1  0.63106203  0.40819585  0.22760129  1.0
  Ni  Ni2  1  0.13222910  0.90934652  0.95640502  1.0
  O  O1  1  0.42825428  0.20717233  0.47021708  1.0
  O  O2  1  0.82312101  0.59879165  0.97020084  1.0
  O  O3  1  0.92893028  0.10992730  0.71028897  1.0
  O  O4  1  0.44297109  0.22133329  0.96466122  1.0
  O  O5  1  0.83001972  0.60690870  0.47722175  1.0
  O  O6  1  0.32119802  0.71936371  0.22129537  1.0
  O  O7  1  0.33389120  0.70796034  0.71022572  1.0
  O  O8  1  0.94144783  0.09716233  0.22115896  1.0
","# generated using pymatgen
data_Na2MnCr(NiO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.36460409
_cell_length_b   6.11844236
_cell_length_c   5.55300941
_cell_angle_alpha   88.01148671
_cell_angle_beta   89.30862846
_cell_angle_gamma   90.24694335
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2MnCr(NiO4)2
_chemical_formula_sum   'Na2 Mn1 Cr1 Ni2 O8'
_cell_volume   182.14148307
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.16757683  0.50277458  -0.02658347  1.0
  Na  Na1  1  0.66192037  0.81591334  0.21374072  1.0
  Mn  Mn1  1  0.15721889  0.99186423  0.47198210  1.0
  Cr  Cr1  1  0.69487639  0.30493765  0.71370184  1.0
  Ni  Ni1  1  0.64517436  0.32061699  0.21522008  1.0
  Ni  Ni2  1  0.15344534  0.99975114  0.97373464  1.0
  O  O1  1  0.50054525  0.16568158  0.48222854  1.0
  O  O2  1  0.73500184  0.50717365  0.94663775  1.0
  O  O3  1  0.97827100  0.16902643  0.72050471  1.0
  O  O4  1  0.47215851  0.18994186  0.95272017  1.0
  O  O5  1  0.72939277  0.50337714  0.47225368  1.0
  O  O6  1  0.23452837  0.80007053  0.22162991  1.0
  O  O7  1  0.23839121  0.81060630  0.73427195  1.0
  O  O8  1  0.97689999  0.14293518  0.21684018  1.0
"
NiO,gen_1806,,,,,,,,,,,,
Cr2CoNiO6,gen_1807,,,,,,,,,,,,
LiAlCrSbO6,gen_1808,10,-61.43043742401374,-66.90888681338785,-64.00264597812217,-6.825604158223749,-6.690888681338786,-6.4002645978122175,0.5352493893741128,-1.4470914458915645,"# generated using pymatgen
data_AlCrSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30395144
_cell_length_b   5.01614770
_cell_length_c   5.01600096
_cell_angle_alpha   120.00372321
_cell_angle_beta   90.00377269
_cell_angle_gamma   89.99997614
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCrSbO6
_chemical_formula_sum   'Al1 Cr1 Sb1 O6'
_cell_volume   93.77986985
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al1  1  0.90913264  0.32753275  0.72342638  1.0
  Cr  Cr1  1  0.40914855  0.66083648  0.39004807  1.0
  Sb  Sb1  1  0.90917360  0.99421084  0.05674240  1.0
  O  O1  1  0.66782458  0.00414381  0.72005245  1.0
  O  O2  1  0.15054713  0.33079970  0.04670329  1.0
  O  O3  1  0.66778959  0.33079997  0.40337642  1.0
  O  O4  1  0.15043849  0.00406605  0.40337454  1.0
  O  O5  1  0.15050048  0.64752428  0.72007087  1.0
  O  O6  1  0.66781879  0.64757650  0.04675075  1.0
","# generated using pymatgen
data_LiAlCrSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63088011
_cell_length_b   4.96226883
_cell_length_c   4.96235049
_cell_angle_alpha   119.96797595
_cell_angle_beta   90.02842762
_cell_angle_gamma   90.02245087
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAlCrSbO6
_chemical_formula_sum   'Li1 Al1 Cr1 Sb1 O6'
_cell_volume   98.78745025
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.40916634  0.32749943  0.72335143  1.0
  Al  Al1  1  0.90921642  0.32763446  0.72323943  1.0
  Cr  Cr1  1  0.40916305  0.66091164  0.39006169  1.0
  Sb  Sb1  1  0.90925817  0.99419143  0.05667949  1.0
  O  O1  1  0.67090532  0.01294698  0.72588202  1.0
  O  O2  1  0.14727816  0.32512826  0.03804657  1.0
  O  O3  1  0.67107952  0.32481696  0.40597644  1.0
  O  O4  1  0.14723452  0.01307722  0.40633138  1.0
  O  O5  1  0.14718101  0.64490473  0.72604082  1.0
  O  O6  1  0.67123152  0.64453191  0.03779753  1.0
","# generated using pymatgen
data_NaAlCrSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.86459112
_cell_length_b   5.02846753
_cell_length_c   5.02829769
_cell_angle_alpha   119.98010384
_cell_angle_beta   90.00938613
_cell_angle_gamma   90.01017954
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaAlCrSbO6
_chemical_formula_sum   'Na1 Al1 Cr1 Sb1 O6'
_cell_volume   106.54194368
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.40919133  0.32736371  0.72329824  1.0
  Al  Al1  1  0.90917621  0.32772000  0.72337274  1.0
  Cr  Cr1  1  0.40917882  0.66083678  0.38992238  1.0
  Sb  Sb1  1  0.90909996  0.99422612  0.05672729  1.0
  O  O1  1  0.68561990  0.00342833  0.72373458  1.0
  O  O2  1  0.13319648  0.32691807  0.04751818  1.0
  O  O3  1  0.68509856  0.32683088  0.39846356  1.0
  O  O4  1  0.13306401  0.00351417  0.39861997  1.0
  O  O5  1  0.13338025  0.65240157  0.72415052  1.0
  O  O6  1  0.68470851  0.65240339  0.04759935  1.0
"
LiCr2Fe(NiO3)2,gen_1809,12,-71.2625553027295,-74.99421213724827,-73.67159781069536,-6.478414118429954,-6.249517678104023,-6.139299817557947,-1.2115431654812268,-1.6102574920341355,"# generated using pymatgen
data_Cr2Fe(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.36695096
_cell_length_b   5.16786815
_cell_length_c   5.20484194
_cell_angle_alpha   79.24133575
_cell_angle_beta   68.92105780
_cell_angle_gamma   58.74943404
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr2Fe(NiO3)2
_chemical_formula_sum   'Cr2 Fe1 Ni2 O6'
_cell_volume   115.15608977
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.67491454  0.60613746  0.77443213  1.0
  Cr  Cr2  1  0.84852492  0.25923396  0.27422738  1.0
  Fe  Fe1  1  0.33222494  0.29095698  0.77348261  1.0
  Ni  Ni1  1  0.01620401  0.92306555  0.77425817  1.0
  Ni  Ni2  1  0.50270818  0.95089023  0.27440036  1.0
  O  O1  1  0.63346234  0.25997878  0.02186009  1.0
  O  O2  1  0.06262013  0.26016046  0.52687757  1.0
  O  O3  1  0.74005940  0.95231785  0.53123431  1.0
  O  O4  1  0.46161255  0.60082566  0.53288039  1.0
  O  O5  1  0.89238443  0.60162059  0.01625846  1.0
  O  O6  1  0.26405389  0.95356298  0.01672186  1.0
","# generated using pymatgen
data_LiCr2Fe(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27209991
_cell_length_b   5.25006597
_cell_length_c   5.25562509
_cell_angle_alpha   80.14859157
_cell_angle_beta   70.34116457
_cell_angle_gamma   59.91718603
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2Fe(NiO3)2
_chemical_formula_sum   'Li1 Cr2 Fe1 Ni2 O6'
_cell_volume   118.53776332
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.17320660  0.60925141  0.27400566  1.0
  Cr  Cr1  1  0.67479237  0.60691886  0.77404475  1.0
  Cr  Cr2  1  0.84531260  0.26549301  0.27423239  1.0
  Fe  Fe1  1  0.33844201  0.27927647  0.77400988  1.0
  Ni  Ni1  1  0.00814273  0.93956389  0.77478918  1.0
  Ni  Ni2  1  0.50826454  0.93880635  0.27442720  1.0
  O  O1  1  0.61089789  0.27225233  0.02388460  1.0
  O  O2  1  0.07310234  0.27289069  0.52415598  1.0
  O  O3  1  0.74768640  0.92554241  0.53327406  1.0
  O  O4  1  0.42360803  0.62034572  0.54455782  1.0
  O  O5  1  0.91037389  0.61860118  0.00668582  1.0
  O  O6  1  0.28587447  0.92448291  0.01291117  1.0
","# generated using pymatgen
data_NaCr2Fe(NiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37435295
_cell_length_b   5.25452425
_cell_length_c   5.31452116
_cell_angle_alpha   78.80158591
_cell_angle_beta   71.21422806
_cell_angle_gamma   60.87667912
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr2Fe(NiO3)2
_chemical_formula_sum   'Na1 Cr2 Fe1 Ni2 O6'
_cell_volume   123.99465106
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.18037741  0.60342819  0.26894946  1.0
  Cr  Cr1  1  0.67501948  0.60888861  0.77324806  1.0
  Cr  Cr2  1  0.84583426  0.26438549  0.27499048  1.0
  Fe  Fe1  1  0.33870947  0.28081510  0.76856086  1.0
  Ni  Ni1  1  0.00740049  0.93856028  0.78015669  1.0
  Ni  Ni2  1  0.51068322  0.93520135  0.27231977  1.0
  O  O1  1  0.63046555  0.25737683  0.01413958  1.0
  O  O2  1  0.05732100  0.27277618  0.53841916  1.0
  O  O3  1  0.73629848  0.94269897  0.52868202  1.0
  O  O4  1  0.41239812  0.62934403  0.56075484  1.0
  O  O5  1  0.89863419  0.61057502  0.01322557  1.0
  O  O6  1  0.30656221  0.92937515  -0.00246799  1.0
"
Cr2O3,gen_181,,,,,,,,,,,,
LiCr2Ni3O8,gen_1810,14,-76.20988739283958,-82.36727183317805,-80.5020370861692,-5.862299030218429,-5.883376559512718,-5.750145506154943,1.2141844403384754,0.27284969332961984,"# generated using pymatgen
data_Cr2Ni3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.86700484
_cell_length_b   5.77967363
_cell_length_c   5.81835073
_cell_angle_alpha   90.52492008
_cell_angle_beta   119.44637930
_cell_angle_gamma   120.07599823
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr2Ni3O8
_chemical_formula_sum   'Cr2 Ni3 O8'
_cell_volume   139.86828760
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.54237109  0.12073365  0.15794565  1.0
  Cr  Cr2  1  0.04255733  0.12073796  0.65783743  1.0
  Ni  Ni1  1  0.54196825  0.12033373  0.65737026  1.0
  Ni  Ni2  1  0.04235931  0.62022462  0.15751244  1.0
  Ni  Ni3  1  0.04250775  0.62069286  0.65792516  1.0
  O  O1  1  0.55372207  0.89714298  0.39116017  1.0
  O  O2  1  0.01281570  0.37445229  0.86801511  1.0
  O  O3  1  0.06563399  0.86624370  0.89697259  1.0
  O  O4  1  0.53006087  0.34312179  0.92330346  1.0
  O  O5  1  0.58620161  0.36260954  0.43435108  1.0
  O  O6  1  0.07185426  0.86678445  0.44761170  1.0
  O  O7  1  0.01890129  0.37467526  0.41891185  1.0
  O  O8  1  0.49864901  0.87842039  0.88114999  1.0
","# generated using pymatgen
data_LiCr2Ni3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.90688192
_cell_length_b   5.82460758
_cell_length_c   5.85467859
_cell_angle_alpha   90.57129676
_cell_angle_beta   119.88813303
_cell_angle_gamma   119.73194708
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2Ni3O8
_chemical_formula_sum   'Li1 Cr2 Ni3 O8'
_cell_volume   142.53372857
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.54248035  0.62096469  0.15655672  1.0
  Cr  Cr1  1  0.54208238  0.12043623  0.15827126  1.0
  Cr  Cr2  1  0.04219925  0.12016917  0.65760563  1.0
  Ni  Ni1  1  0.54255201  0.12063302  0.65795561  1.0
  Ni  Ni2  1  0.04217389  0.62010104  0.15748445  1.0
  Ni  Ni3  1  0.04243337  0.62068054  0.65769449  1.0
  O  O1  1  0.55448696  0.89531052  0.39259634  1.0
  O  O2  1  0.03418197  0.38643491  0.87721771  1.0
  O  O3  1  0.06498278  0.86535821  0.89562679  1.0
  O  O4  1  0.52934074  0.34531386  0.92226658  1.0
  O  O5  1  0.59159934  0.37491261  0.41426947  1.0
  O  O6  1  0.05049587  0.85456403  0.43803005  1.0
  O  O7  1  0.01934073  0.37529690  0.42025852  1.0
  O  O8  1  0.49344293  0.86681492  0.90155030  1.0
","# generated using pymatgen
data_NaCr2Ni3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.98833625
_cell_length_b   5.92795234
_cell_length_c   5.80061761
_cell_angle_alpha   89.90187911
_cell_angle_beta   118.22822264
_cell_angle_gamma   121.09810069
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr2Ni3O8
_chemical_formula_sum   'Na1 Cr2 Ni3 O8'
_cell_volume   147.10102325
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.54208002  0.62056190  0.15783426  1.0
  Cr  Cr1  1  0.54215559  0.12056471  0.15777572  1.0
  Cr  Cr2  1  0.04232383  0.12051429  0.65745356  1.0
  Ni  Ni1  1  0.54224770  0.12049329  0.65768683  1.0
  Ni  Ni2  1  0.04258170  0.62063252  0.15768847  1.0
  Ni  Ni3  1  0.04239392  0.62051640  0.65766356  1.0
  O  O1  1  0.55752347  0.90732544  0.42368104  1.0
  O  O2  1  0.03015836  0.38399713  0.87572589  1.0
  O  O3  1  0.07108318  0.86527769  0.89951302  1.0
  O  O4  1  0.52644369  0.33354172  0.89156892  1.0
  O  O5  1  0.59850530  0.36741446  0.44592438  1.0
  O  O6  1  0.05428080  0.85690451  0.43950734  1.0
  O  O7  1  0.01356142  0.37536527  0.41597765  1.0
  O  O8  1  0.48645356  0.87388132  0.86938333  1.0
"
